id,user1,listPV,user2,listArea,user3,listBudget,user4,listRoom,user5,listSquare,user6,listAge,user7,listTag,user8,detail,user9,appointment,agent,listPV0,listArea0,listBudget0,listRoom0,listSquare0,listAge0,listTag0,detail0,appointment0,tag
701,2663101,44,3075409,1,3157442,2,,,,,,,,,2623164,8,3148721,2,,0,0,0,0,0,0,0,0,0,0
702,2665254,4,3076312,1,3157636,1,,,,,,,,,2623528,42,3148742,1,,0,0,0,0,0,0,0,0,0,0
703,2665757,1,3080587,10,3157872,1,,,,,,,,,2624122,16,3148840,1,,0,0,0,0,0,0,0,0,0,0
704,2669779,17,3081659,4,3158197,2,,,,,,,,,2625787,4,3148849,1,,0,0,0,0,0,0,0,0,0,0
705,2670588,4,3082374,33,3160557,4,,,,,,,,,2630554,2,3148914,2,,0,0,0,0,0,0,0,0,0,0
706,2671785,1,3083798,1,3160827,1,,,,,,,,,2630909,16,3149298,2,,0,0,0,0,0,0,0,0,0,0
707,2672319,5,3085737,2,3160844,1,,,,,,,,,2630918,26,3149431,1,,0,0,0,0,0,0,0,0,0,0
708,2672850,7,3086623,2,,,,,,,,,,,2632264,2,3149459,1,,0,0,0,0,0,0,0,0,0,0
709,2673635,5,3087829,2,,,,,,,,,,,2634337,26,3149627,1,,0,0,0,0,0,0,0,0,0,0
710,2677489,1,3089766,4,,,,,,,,,,,2634838,7,3149739,2,,0,0,0,0,0,0,0,0,0,0
711,2678610,30,3090211,1,,,,,,,,,,,2635522,70,3149921,1,,0,0,0,0,0,0,0,0,0,0
712,2679778,1,3091319,5,,,,,,,,,,,2636081,2,3149965,1,,0,0,0,0,0,0,0,0,0,0
713,2680138,2,3093965,2,,,,,,,,,,,2636132,8,3150159,4,,0,0,0,0,0,0,0,0,0,0
714,2681800,13,3094489,1,,,,,,,,,,,2636657,172,3150167,1,,0,0,0,0,0,0,0,0,0,0
715,2682091,47,3096023,2,,,,,,,,,,,2637518,2,3150204,8,,0,0,0,0,0,0,0,0,0,0
716,2685523,6,3096578,1,,,,,,,,,,,2639559,664,3150260,2,,0,0,0,0,0,0,0,0,0,0
717,2688273,1,3097079,5,,,,,,,,,,,2640485,15,3150527,1,,0,0,0,0,0,0,0,0,0,0
718,2688435,32,3097589,2,,,,,,,,,,,2641709,36,3150602,1,,0,0,0,0,0,0,0,0,0,0
719,2689091,12,3099629,1,,,,,,,,,,,2641865,4,3151104,1,,0,0,0,0,0,0,0,0,0,0
720,2689130,8,3099734,2,,,,,,,,,,,2642358,22,3151120,4,,0,0,0,0,0,0,0,0,0,0
721,2689805,4,3101564,1,,,,,,,,,,,2642942,6,3151173,4,,0,0,0,0,0,0,0,0,0,0
722,2689932,35,3102569,1,,,,,,,,,,,2643122,20,3151700,9,,0,0,0,0,0,0,0,0,0,0
723,2694034,12,3103730,6,,,,,,,,,,,2643581,28,3151983,1,,0,0,0,0,0,0,0,0,0,0
724,2699007,1,3104359,1,,,,,,,,,,,2643662,40,3152032,1,,0,0,0,0,0,0,0,0,0,0
725,2700870,26,3105557,1,,,,,,,,,,,2644202,16,3152061,1,,0,0,0,0,0,0,0,0,0,0
726,2706803,2,3105794,4,,,,,,,,,,,2644221,10,3153160,4,,0,0,0,0,0,0,0,0,0,0
727,2707375,3,3106991,1,,,,,,,,,,,2647931,8,3153259,3,,0,0,0,0,0,0,0,0,0,0
728,2707759,1,3107325,7,,,,,,,,,,,2648272,8,3153329,7,,0,0,0,0,0,0,0,0,0,0
729,2707852,26,3107467,2,,,,,,,,,,,2650826,77,3153917,2,,0,0,0,0,0,0,0,0,0,0
730,2708094,1,3108831,4,,,,,,,,,,,2651041,2,3154177,1,,0,0,0,0,0,0,0,0,0,0
731,2708814,4,3109778,1,,,,,,,,,,,2652023,184,3154280,2,,0,0,0,0,0,0,0,0,0,0
732,2711578,7,3110422,1,,,,,,,,,,,2653088,4,3154513,2,,0,0,0,0,0,0,0,0,0,0
733,2713067,116,3113904,3,,,,,,,,,,,2653808,28,3154637,3,,0,0,0,0,0,0,0,0,0,0
734,2714816,31,3114534,12,,,,,,,,,,,2655507,4,3154874,1,,0,0,0,0,0,0,0,0,0,0
735,2715157,2,3114964,1,,,,,,,,,,,2656240,10,3155230,1,,0,0,0,0,0,0,0,0,0,0
736,2715966,1,3116108,1,,,,,,,,,,,2657738,8,3155274,1,,0,0,0,0,0,0,0,0,0,0
737,2718785,28,3116139,1,,,,,,,,,,,2657759,8,3155566,1,,0,0,0,0,0,0,0,0,0,0
738,2718932,57,3116817,1,,,,,,,,,,,2659112,58,3155773,1,,0,0,0,0,0,0,0,0,0,0
739,2720205,70,3117001,1,,,,,,,,,,,2663101,52,3155999,1,,0,0,0,0,0,0,0,0,0,0
740,2722135,4,3117433,1,,,,,,,,,,,2665254,2,3156115,1,,0,0,0,0,0,0,0,0,0,0
741,2722862,14,3117513,2,,,,,,,,,,,2665757,14,3156213,4,,0,0,0,0,0,0,0,0,0,0
742,2723254,71,3117567,1,,,,,,,,,,,2668256,3,3156281,5,,0,0,0,0,0,0,0,0,0,0
743,2724102,5,3117799,1,,,,,,,,,,,2669779,46,3156454,17,,0,0,0,0,0,0,0,0,0,0
744,2724426,16,3117863,3,,,,,,,,,,,2670588,6,3156504,3,,0,0,0,0,0,0,0,0,0,0
745,2726701,259,3118725,1,,,,,,,,,,,2671785,2,3156882,3,,0,0,0,0,0,0,0,0,0,0
746,2727174,17,3118917,2,,,,,,,,,,,2672319,32,3156945,1,,0,0,0,0,0,0,0,0,0,0
747,2727299,30,3119155,1,,,,,,,,,,,2672850,50,3157168,7,,0,0,0,0,0,0,0,0,0,0
748,2727625,15,3119854,1,,,,,,,,,,,2673635,4,3157216,3,,0,0,0,0,0,0,0,0,0,0
749,2728724,16,3121073,5,,,,,,,,,,,2674010,2,3157262,1,,0,0,0,0,0,0,0,0,0,0
750,2730206,1,3121449,1,,,,,,,,,,,2677489,14,3157442,1,,0,0,0,0,0,0,0,0,0,0
751,2730553,12,3121674,9,,,,,,,,,,,2678610,30,3157596,1,,0,0,0,0,0,0,0,0,0,0
752,2730738,23,3122153,1,,,,,,,,,,,2680138,6,3157636,1,,0,0,0,0,0,0,0,0,0,0
753,2731135,3,3122224,2,,,,,,,,,,,2681800,42,3157872,1,,0,0,0,0,0,0,0,0,0,0
754,2731811,8,3122769,2,,,,,,,,,,,2682091,44,3158265,1,,0,0,0,0,0,0,0,0,0,0
755,2731853,38,3122864,1,,,,,,,,,,,2684574,10,3158615,7,,0,0,0,0,0,0,0,0,0,0
756,2731917,12,3123399,1,,,,,,,,,,,2685523,13,3158647,2,,0,0,0,0,0,0,0,0,0,0
757,2732634,40,3123473,3,,,,,,,,,,,2688024,6,3158845,2,,0,0,0,0,0,0,0,0,0,0
758,2736031,66,3123570,3,,,,,,,,,,,2688111,10,3158862,1,,0,0,0,0,0,0,0,0,0,0
759,2736481,1,3124098,5,,,,,,,,,,,2688435,442,3158927,2,,0,0,0,0,0,0,0,0,0,0
760,2736552,44,3124252,3,,,,,,,,,,,2689091,4,3159111,3,,0,0,0,0,0,0,0,0,0,0
761,2736989,1,3125340,2,,,,,,,,,,,2689130,1,3159721,2,,0,0,0,0,0,0,0,0,0,0
762,2737968,1,3125773,1,,,,,,,,,,,2689805,2,3159899,1,,0,0,0,0,0,0,0,0,0,0
763,2738400,10,3126274,6,,,,,,,,,,,2689932,44,3160308,4,,0,0,0,0,0,0,0,0,0,0
764,2743487,2,3126865,3,,,,,,,,,,,2689962,2,3160557,1,,0,0,0,0,0,0,0,0,0,0
765,2743754,32,3127137,4,,,,,,,,,,,2699007,5,3160623,4,,0,0,0,0,0,0,0,0,0,0
766,2745886,26,3127263,4,,,,,,,,,,,2700849,164,3160844,5,,0,0,0,0,0,0,0,0,0,0
767,2746600,4,3127456,1,,,,,,,,,,,2700870,36,3160871,3,,0,0,0,0,0,0,0,0,0,0
768,2746781,11,3127912,3,,,,,,,,,,,2701084,4,3160952,1,,0,0,0,0,0,0,0,0,0,0
769,2748458,9,3128253,5,,,,,,,,,,,2704681,2,3161113,2,,0,0,0,0,0,0,0,0,0,0
770,2748677,8,3128309,3,,,,,,,,,,,2706803,6,3161577,1,,0,0,0,0,0,0,0,0,0,0
771,2748806,16,3128563,4,,,,,,,,,,,2707375,9,3161880,1,,0,0,0,0,0,0,0,0,0,0
772,2749718,19,3128591,1,,,,,,,,,,,2707759,5,3162243,5,,0,0,0,0,0,0,0,0,0,0
773,2749886,1,3129081,1,,,,,,,,,,,2707852,54,3162409,3,,0,0,0,0,0,0,0,0,0,0
774,2749929,22,3129233,1,,,,,,,,,,,2711578,36,3162607,1,,0,0,0,0,0,0,0,0,0,0
775,2750618,13,3129281,3,,,,,,,,,,,2713067,104,3162801,4,,0,0,0,0,0,0,0,0,0,0
776,2751260,276,3130030,7,,,,,,,,,,,2713070,6,3162954,1,,0,0,0,0,0,0,0,0,0,0
777,2752236,51,3130076,1,,,,,,,,,,,2714816,5,3162984,16,,0,0,0,0,0,0,0,0,0,0
778,2752895,6,3130220,2,,,,,,,,,,,2715157,8,3163347,1,,0,0,0,0,0,0,0,0,0,0
779,2753931,1,3130288,1,,,,,,,,,,,2718785,43,3163520,2,,0,0,0,0,0,0,0,0,0,0
780,2755130,1,3130564,2,,,,,,,,,,,2718932,36,3163908,1,,0,0,0,0,0,0,0,0,0,0
781,2755151,1,3130973,3,,,,,,,,,,,2720205,159,3163953,1,,0,0,0,0,0,0,0,0,0,0
782,2756008,50,3131362,2,,,,,,,,,,,2721573,4,3164407,1,,0,0,0,0,0,0,0,0,0,0
783,2756909,7,3131431,2,,,,,,,,,,,2722862,30,3164755,3,,0,0,0,0,0,0,0,0,0,0
784,2758280,2,3131688,2,,,,,,,,,,,2723254,90,3164861,3,,0,0,0,0,0,0,0,0,0,0
785,2758425,2,3131738,8,,,,,,,,,,,2724102,26,3165119,1,,0,0,0,0,0,0,0,0,0,0
786,2760847,6,3131856,3,,,,,,,,,,,2724426,10,3165140,1,,0,0,0,0,0,0,0,0,0,0
787,2764029,28,3131907,1,,,,,,,,,,,2725468,4,3165217,1,,0,0,0,0,0,0,0,0,0,0
788,2765659,8,3132230,1,,,,,,,,,,,2726698,2,3165421,1,,0,0,0,0,0,0,0,0,0,0
789,2765803,46,3132259,2,,,,,,,,,,,2726701,90,3165572,4,,0,0,0,0,0,0,0,0,0,0
790,2767169,3,3132354,19,,,,,,,,,,,2727174,24,3165655,1,,0,0,0,0,0,0,0,0,0,0
791,2767974,3,3132502,3,,,,,,,,,,,2727299,6,3165697,1,,0,0,0,0,0,0,0,0,0,0
792,2768890,1,3132866,1,,,,,,,,,,,2727625,20,3166138,1,,0,0,0,0,0,0,0,0,0,0
793,2771553,28,3133033,7,,,,,,,,,,,2728724,28,3166154,17,,0,0,0,0,0,0,0,0,0,0
794,2772994,13,3133200,5,,,,,,,,,,,2730206,4,3166774,1,,0,0,0,0,0,0,0,0,0,0
795,2773831,5,3133361,15,,,,,,,,,,,2730553,72,3167050,1,,0,0,0,0,0,0,0,0,0,0
796,2774376,5,3133527,1,,,,,,,,,,,2730738,18,3167097,1,,0,0,0,0,0,0,0,0,0,0
797,2775081,1,3133673,1,,,,,,,,,,,2731135,4,3167232,12,,0,0,0,0,0,0,0,0,0,0
798,2775492,8,3133698,1,,,,,,,,,,,2731811,4,3167978,1,,0,0,0,0,0,0,0,0,0,0
799,2776450,2,3133776,4,,,,,,,,,,,2731853,9,3168025,1,,0,0,0,0,0,0,0,0,0,0
800,2777030,1,3133859,10,,,,,,,,,,,2731917,8,3168117,1,,0,0,0,0,0,0,0,0,0,0
801,2777429,22,3133922,3,,,,,,,,,,,2732634,106,3168133,1,,0,0,0,0,0,0,0,0,0,0
802,2778013,6,3133977,1,,,,,,,,,,,2736031,68,3168148,1,,0,0,0,0,0,0,0,0,0,0
803,2780004,7,3134667,1,,,,,,,,,,,2736481,36,3169125,1,,0,0,0,0,0,0,0,0,0,0
804,2780370,27,3134724,1,,,,,,,,,,,2736552,102,3169619,2,,0,0,0,0,0,0,0,0,0,0
805,2780653,1,3134752,4,,,,,,,,,,,2736989,2,3170018,2,,0,0,0,0,0,0,0,0,0,0
806,2782248,19,3134898,8,,,,,,,,,,,2738400,2,3170435,3,,0,0,0,0,0,0,0,0,0,0
807,2783579,41,3135108,2,,,,,,,,,,,2739441,7,3170544,1,,0,0,0,0,0,0,0,0,0,0
808,2783768,6,3135125,2,,,,,,,,,,,2740019,12,3170806,1,,0,0,0,0,0,0,0,0,0,0
809,2783792,28,3135172,1,,,,,,,,,,,2743487,1,3171650,1,,0,0,0,0,0,0,0,0,0,0
810,2784518,1,3135264,2,,,,,,,,,,,2743754,33,3171680,1,,0,0,0,0,0,0,0,0,0,0
811,2785928,1,3135303,11,,,,,,,,,,,2744815,8,3171729,10,,0,0,0,0,0,0,0,0,0,0
812,2785943,8,3135311,1,,,,,,,,,,,2745886,128,3172050,2,,0,0,0,0,0,0,0,0,0,0
813,2786979,35,3135407,12,,,,,,,,,,,2746600,2,3172601,2,,0,0,0,0,0,0,0,0,0,0
814,2787776,1,3135587,1,,,,,,,,,,,2746781,25,3172881,1,,0,0,0,0,0,0,0,0,0,0
815,2790033,2,3135740,5,,,,,,,,,,,2748458,58,3172964,1,,0,0,0,0,0,0,0,0,0,0
816,2791044,10,3135852,1,,,,,,,,,,,2748806,62,3173146,1,,0,0,0,0,0,0,0,0,0,0
817,2793279,6,3135945,1,,,,,,,,,,,2749266,1,3173172,3,,0,0,0,0,0,0,0,0,0,0
818,2793377,3,3136070,1,,,,,,,,,,,2749718,15,3173449,4,,0,0,0,0,0,0,0,0,0,0
819,2796413,3,3136558,1,,,,,,,,,,,2749886,2,3173458,2,,0,0,0,0,0,0,0,0,0,0
820,2796664,65,3136560,1,,,,,,,,,,,2749929,1,3174180,2,,0,0,0,0,0,0,0,0,0,0
821,2797057,1,3136793,1,,,,,,,,,,,2750581,2,3174315,1,,0,0,0,0,0,0,0,0,0,0
822,2798540,2,3136971,1,,,,,,,,,,,2750618,2,3174629,1,,0,0,0,0,0,0,0,0,0,0
823,2798638,2,3137719,1,,,,,,,,,,,2751260,146,3175567,1,,0,0,0,0,0,0,0,0,0,0
824,2801594,98,3138077,32,,,,,,,,,,,2752236,92,3175574,1,,0,0,0,0,0,0,0,0,0,0
825,2802110,1,3138090,4,,,,,,,,,,,2755130,10,3175690,1,,0,0,0,0,0,0,0,0,0,0
826,2802127,220,3138120,6,,,,,,,,,,,2756008,96,3176312,7,,0,0,0,0,0,0,0,0,0,0
827,2802879,30,3138201,1,,,,,,,,,,,2756840,2,3176766,1,,0,0,0,0,0,0,0,0,0,0
828,2803338,14,3138364,1,,,,,,,,,,,2756909,16,3176782,1,,0,0,0,0,0,0,0,0,0,0
829,2804762,19,3138589,1,,,,,,,,,,,2758280,6,3177457,2,,0,0,0,0,0,0,0,0,0,0
830,2806620,25,3138874,3,,,,,,,,,,,2758425,6,3177460,1,,0,0,0,0,0,0,0,0,0,0
831,2807882,3,3139191,5,,,,,,,,,,,2760143,4,3177762,1,,0,0,0,0,0,0,0,0,0,0
832,2808120,10,3139532,3,,,,,,,,,,,2761303,8,3178017,2,,0,0,0,0,0,0,0,0,0,0
833,2809719,7,3139610,11,,,,,,,,,,,2763036,2,3178068,1,,0,0,0,0,0,0,0,0,0,0
834,2812332,21,3139679,1,,,,,,,,,,,2764029,26,3178137,1,,0,0,0,0,0,0,0,0,0,0
835,2812713,2,3139832,9,,,,,,,,,,,2765659,4,3178168,1,,0,0,0,0,0,0,0,0,0,0
836,2814345,8,3139853,7,,,,,,,,,,,2765803,48,3178540,1,,0,0,0,0,0,0,0,0,0,0
837,2814926,15,3140023,15,,,,,,,,,,,2766177,2,3178548,1,,0,0,0,0,0,0,0,0,0,0
838,2815219,4,3140769,1,,,,,,,,,,,2767169,4,3178738,5,,0,0,0,0,0,0,0,0,0,0
839,2816004,4,3140846,1,,,,,,,,,,,2767974,14,3179013,1,,0,0,0,0,0,0,0,0,0,0
840,2816073,33,3140929,1,,,,,,,,,,,2768890,12,3180212,2,,0,0,0,0,0,0,0,0,0,0
841,2817428,10,3140948,4,,,,,,,,,,,2771553,202,3180602,1,,0,0,0,0,0,0,0,0,0,0
842,2817822,1,3140958,1,,,,,,,,,,,2772994,14,3181002,4,,0,0,0,0,0,0,0,0,0,0
843,2818084,2,3140960,4,,,,,,,,,,,2773831,12,3182433,3,,0,0,0,0,0,0,0,0,0,0
844,2818284,1,3141000,3,,,,,,,,,,,2774376,22,3182530,6,,0,0,0,0,0,0,0,0,0,0
845,2818743,9,3141140,3,,,,,,,,,,,2775147,8,3182576,1,,0,0,0,0,0,0,0,0,0,0
846,2820245,2,3141594,11,,,,,,,,,,,2775492,10,3182581,3,,0,0,0,0,0,0,0,0,0,0
847,2821780,3,3141708,7,,,,,,,,,,,2776450,4,3183165,3,,0,0,0,0,0,0,0,0,0,0
848,2821914,44,3142968,2,,,,,,,,,,,2777030,2,3183745,4,,0,0,0,0,0,0,0,0,0,0
849,2822771,3,3142978,2,,,,,,,,,,,2777429,32,3183882,3,,0,0,0,0,0,0,0,0,0,0
850,2824524,8,3143339,6,,,,,,,,,,,2778013,8,3183888,5,,0,0,0,0,0,0,0,0,0,0
851,2825847,5,3143371,3,,,,,,,,,,,2780004,12,3183941,2,,0,0,0,0,0,0,0,0,0,0
852,2826085,4,3143444,1,,,,,,,,,,,2780370,42,3187130,2,,0,0,0,0,0,0,0,0,0,0
853,2827728,22,3143532,1,,,,,,,,,,,2782248,22,3187212,1,,0,0,0,0,0,0,0,0,0,0
854,2828233,8,3143612,1,,,,,,,,,,,2783579,61,3187222,1,,0,0,0,0,0,0,0,0,0,0
855,2828437,48,3143663,1,,,,,,,,,,,2783792,16,3188039,1,,0,0,0,0,0,0,0,0,0,0
856,2829010,12,3143784,3,,,,,,,,,,,2784518,1,3188169,3,,0,0,0,0,0,0,0,0,0,0
857,2832579,42,3143999,2,,,,,,,,,,,2784887,2,3188952,3,,0,0,0,0,0,0,0,0,0,0
858,2833249,141,3144080,3,,,,,,,,,,,2786979,14,3189163,3,,0,0,0,0,0,0,0,0,0,0
859,2833782,59,3144714,4,,,,,,,,,,,2787776,2,3189310,1,,0,0,0,0,0,0,0,0,0,0
860,2837307,1,3144997,1,,,,,,,,,,,2790805,2,3189346,2,,0,0,0,0,0,0,0,0,0,0
861,2839536,1,3145030,1,,,,,,,,,,,2791044,24,3189409,1,,0,0,0,0,0,0,0,0,0,0
862,2843101,23,3145109,7,,,,,,,,,,,2793279,15,3189503,4,,0,0,0,0,0,0,0,0,0,0
863,2843573,1,3145137,3,,,,,,,,,,,2793377,8,3189572,2,,0,0,0,0,0,0,0,0,0,0
864,2844188,1,3145275,5,,,,,,,,,,,2795487,1,3190806,1,,0,0,0,0,0,0,0,0,0,0
865,2844322,82,3145495,1,,,,,,,,,,,2796413,135,3191742,1,,0,0,0,0,0,0,0,0,0,0
866,2846976,28,3145743,5,,,,,,,,,,,2796664,18,3191986,1,,0,0,0,0,0,0,0,0,0,0
867,2847024,3,3145867,1,,,,,,,,,,,2798540,4,3192136,2,,0,0,0,0,0,0,0,0,0,0
868,2847773,9,3145896,1,,,,,,,,,,,2801594,213,3192390,1,,0,0,0,0,0,0,0,0,0,0
869,2848610,41,3145936,2,,,,,,,,,,,2802127,516,3193486,1,,0,0,0,0,0,0,0,0,0,0
870,2848682,7,3146038,1,,,,,,,,,,,2802879,9,3193824,1,,0,0,0,0,0,0,0,0,0,0
871,2850484,2,3146043,19,,,,,,,,,,,2803338,16,3194117,1,,0,0,0,0,0,0,0,0,0,0
872,2855420,14,3146984,14,,,,,,,,,,,2804762,14,3194250,8,,0,0,0,0,0,0,0,0,0,0
873,2855465,6,3147173,7,,,,,,,,,,,2806620,16,3196477,1,,0,0,0,0,0,0,0,0,0,0
874,2856196,52,3147230,1,,,,,,,,,,,2808120,8,3196543,3,,0,0,0,0,0,0,0,0,0,0
875,2856690,1,3147682,2,,,,,,,,,,,2809719,14,3197024,4,,0,0,0,0,0,0,0,0,0,0
876,2856802,58,3147848,3,,,,,,,,,,,2812332,19,3197039,2,,0,0,0,0,0,0,0,0,0,0
877,2857465,1,3148517,2,,,,,,,,,,,2813031,8,3197290,5,,0,0,0,0,0,0,0,0,0,0
878,2859523,1,3148542,3,,,,,,,,,,,2813194,10,3197310,1,,0,0,0,0,0,0,0,0,0,0
879,2861102,12,3148694,1,,,,,,,,,,,2814345,10,3197493,1,,0,0,0,0,0,0,0,0,0,0
880,2862075,2,3148721,4,,,,,,,,,,,2814926,21,3197570,2,,0,0,0,0,0,0,0,0,0,0
881,2863201,2,3148849,3,,,,,,,,,,,2815219,30,3197637,2,,0,0,0,0,0,0,0,0,0,0
882,2863693,3,3148914,6,,,,,,,,,,,2816004,19,3197820,1,,0,0,0,0,0,0,0,0,0,0
883,2864095,47,3149353,1,,,,,,,,,,,2816073,38,3198236,3,,0,0,0,0,0,0,0,0,0,0
884,2864590,1,3149459,1,,,,,,,,,,,2817428,10,3198247,1,,0,0,0,0,0,0,0,0,0,0
885,2864598,8,3149573,1,,,,,,,,,,,2818084,122,3198700,3,,0,0,0,0,0,0,0,0,0,0
886,2865216,6,3149623,1,,,,,,,,,,,2818743,11,3198846,1,,0,0,0,0,0,0,0,0,0,0
887,2867747,24,3149628,2,,,,,,,,,,,2820245,1,3199117,2,,0,0,0,0,0,0,0,0,0,0
888,2870776,8,3149692,1,,,,,,,,,,,2821084,24,3199127,2,,0,0,0,0,0,0,0,0,0,0
889,2874858,2,3149965,14,,,,,,,,,,,2821680,2,3199744,2,,0,0,0,0,0,0,0,0,0,0
890,2874964,9,3149975,1,,,,,,,,,,,2821780,4,3199951,2,,0,0,0,0,0,0,0,0,0,0
891,2876870,3,3150004,4,,,,,,,,,,,2821914,58,3200508,1,,0,0,0,0,0,0,0,0,0,0
892,2877834,1,3150069,1,,,,,,,,,,,2822771,17,3200531,2,,0,0,0,0,0,0,0,0,0,0
893,2878819,1,3150204,1,,,,,,,,,,,2823092,2,3201415,2,,0,0,0,0,0,0,0,0,0,0
894,2879007,2,3150527,1,,,,,,,,,,,2824348,26,3201715,1,,0,0,0,0,0,0,0,0,0,0
895,2882036,51,3150782,3,,,,,,,,,,,2824524,13,3202033,2,,0,0,0,0,0,0,0,0,0,0
896,2884439,20,3150822,3,,,,,,,,,,,2825847,2,3203002,1,,0,0,0,0,0,0,0,0,0,0
897,2884965,12,3151120,2,,,,,,,,,,,2827728,25,3205571,9,,0,0,0,0,0,0,0,0,0,0
898,2885382,1,3151127,1,,,,,,,,,,,2828233,30,3206159,2,,0,0,0,0,0,0,0,0,0,0
899,2888560,15,3151484,3,,,,,,,,,,,2828437,30,3206336,1,,0,0,0,0,0,0,0,0,0,0
900,2888721,4,3151808,2,,,,,,,,,,,2829010,50,3206342,1,,0,0,0,0,0,0,0,0,0,0
901,2888951,4,3152111,4,,,,,,,,,,,2832579,68,3207195,3,,0,0,0,0,0,0,0,0,0,0
902,2891142,2,3152888,1,,,,,,,,,,,2833249,135,3207432,1,,0,0,0,0,0,0,0,0,0,0
903,2892710,1,3152925,7,,,,,,,,,,,2833782,42,3207721,2,,0,0,0,0,0,0,0,0,0,0
904,2894172,15,3153510,1,,,,,,,,,,,2834076,4,3208592,2,,0,0,0,0,0,0,0,0,0,0
905,2897063,17,3153589,4,,,,,,,,,,,2835494,158,3208872,1,,0,0,0,0,0,0,0,0,0,0
906,2898984,8,3153927,1,,,,,,,,,,,2839536,6,3209331,2,,0,0,0,0,0,0,0,0,0,0
907,2900836,10,3154050,3,,,,,,,,,,,2843101,48,3211287,1,,0,0,0,0,0,0,0,0,0,0
908,2901522,2,3154177,6,,,,,,,,,,,2844322,285,3211296,1,,0,0,0,0,0,0,0,0,0,0
909,2901964,2,3154280,8,,,,,,,,,,,2846976,44,3212421,1,,0,0,0,0,0,0,0,0,0,0
910,2902127,7,3154513,1,,,,,,,,,,,2847024,2,3213165,6,,0,0,0,0,0,0,0,0,0,0
911,2902847,13,3154560,1,,,,,,,,,,,2847773,20,3214806,41,,0,0,0,0,0,0,0,0,0,0
912,2903178,3,3154637,1,,,,,,,,,,,2848610,38,3215020,1,,0,0,0,0,0,0,0,0,0,0
913,2905262,51,3154874,3,,,,,,,,,,,2848682,7,3215615,1,,0,0,0,0,0,0,0,0,0,0
914,2905860,34,3154933,1,,,,,,,,,,,2849785,29,3216405,2,,0,0,0,0,0,0,0,0,0,0
915,2906063,5,3155274,5,,,,,,,,,,,2854202,26,3216568,1,,0,0,0,0,0,0,0,0,0,0
916,2909232,8,3155293,7,,,,,,,,,,,2854332,4,3217961,1,,0,0,0,0,0,0,0,0,0,0
917,2912045,4,3155374,1,,,,,,,,,,,2855420,8,3218469,1,,0,0,0,0,0,0,0,0,0,0
918,2912440,3,3155412,1,,,,,,,,,,,2855465,10,3218678,1,,0,0,0,0,0,0,0,0,0,0
919,2913561,70,3155566,1,,,,,,,,,,,2856196,64,3219304,1,,0,0,0,0,0,0,0,0,0,0
920,2913745,358,3156281,9,,,,,,,,,,,2856690,26,3219576,1,,0,0,0,0,0,0,0,0,0,0
921,2915552,7,3156720,1,,,,,,,,,,,2856802,53,3220630,1,,0,0,0,0,0,0,0,0,0,0
922,2916736,1,3156945,1,,,,,,,,,,,2859523,2,3222256,3,,0,0,0,0,0,0,0,0,0,0
923,2917800,1,3157159,14,,,,,,,,,,,2860939,2,3222258,1,,0,0,0,0,0,0,0,0,0,0
924,2918717,73,3157188,2,,,,,,,,,,,2861102,24,3223579,1,,0,0,0,0,0,0,0,0,0,0
925,2919265,385,3157442,2,,,,,,,,,,,2863201,3,3224128,5,,0,0,0,0,0,0,0,0,0,0
926,2920683,2,3157636,2,,,,,,,,,,,2863693,34,3225543,1,,0,0,0,0,0,0,0,0,0,0
927,2921726,1,3158197,7,,,,,,,,,,,2864095,112,3225983,1,,0,0,0,0,0,0,0,0,0,0
928,2922096,1,3158578,1,,,,,,,,,,,2864590,9,3226144,1,,0,0,0,0,0,0,0,0,0,0
929,2922345,6,3158980,1,,,,,,,,,,,2864598,4,3226664,2,,0,0,0,0,0,0,0,0,0,0
930,2923374,1,3159295,2,,,,,,,,,,,2865216,8,3228167,1,,0,0,0,0,0,0,0,0,0,0
931,2923794,3,3159581,1,,,,,,,,,,,2867747,11,3228399,2,,0,0,0,0,0,0,0,0,0,0
932,2924234,7,3159721,1,,,,,,,,,,,2868097,1,3229187,2,,0,0,0,0,0,0,0,0,0,0
933,2924298,11,3160316,3,,,,,,,,,,,2870776,8,3229326,6,,0,0,0,0,0,0,0,0,0,0
934,2925982,1,3160557,1,,,,,,,,,,,2874858,12,3229627,1,,0,0,0,0,0,0,0,0,0,0
935,2926448,14,3160812,2,,,,,,,,,,,2874964,23,3229814,1,,0,0,0,0,0,0,0,0,0,0
936,2927129,5,3160827,2,,,,,,,,,,,2875086,10,3230416,5,,0,0,0,0,0,0,0,0,0,0
937,2927970,3,3160844,3,,,,,,,,,,,2876870,1,3230498,1,,0,0,0,0,0,0,0,0,0,0
938,2928545,1,3161577,1,,,,,,,,,,,2877834,2,3230541,3,,0,0,0,0,0,0,0,0,0,0
939,2929744,227,3161819,2,,,,,,,,,,,2878516,2,3230613,3,,0,0,0,0,0,0,0,0,0,0
940,2930070,4,3162409,4,,,,,,,,,,,2878819,18,3231647,1,,0,0,0,0,0,0,0,0,0,0
941,2932298,11,3162801,9,,,,,,,,,,,2879007,2,3231858,1,,0,0,0,0,0,0,0,0,0,0
942,2935497,9,3162954,1,,,,,,,,,,,2879299,4,3232192,3,,0,0,0,0,0,0,0,0,0,0
943,2937599,2,3162984,1,,,,,,,,,,,2880356,12,3232319,2,,0,0,0,0,0,0,0,0,0,0
